IncidentId,SourceName,CreateDate,Title,ModifiedDate,RaisingEnvironment,OwningTeamName,OwningTenantName,OwningContactAlias,ParentIncidentId,Severity,Status,ResolveDate,CommitDate,ResolvedBy,LastCorrelationDate,Keywords,MitigateDate,ImpactStartDate,MitigatedBy,IncidentType,HowFixed,MinAckDate,MaxAckDate,AckBy
24793425,Mail2IcM,2016-10-19T21:36:21.1730000,"Healthy: ""simon ai2icm test-simontest"" for app ""SimonTest""",2016-10-26T01:57:14.2170000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,swarring,null,3,RESOLVED,2016-10-26T01:57:14.2170000,null,a-antet,null,0101D22A50D338DB159D687CA9468682957371B685D3,10/26/2016 1:57:00 AM,10/19/2016 9:36:13 PM,a-antet,LiveSite,Won't Fix,2016-10-19T21:41:37.4800000,2016-10-19T21:41:37.4800000,swarring
24847199,ICMPortal,2016-10-20T21:38:15.4670000,TEST Sev 1,2016-10-24T13:11:18.2370000,PROD,BEIHAISERVICES\CommunitySocial,BeihaiServices,ssaroiu,null,1,RESOLVED,10/20/2016 9:44:43 PM,null,iross,null,,10/20/2016 9:44:21 PM,10/20/2016 9:38:12 PM,iross,LiveSite,Other,2016-10-20T21:40:25.6000000,2016-10-20T21:41:01.9670000,IcMSystem
24887622,ICMPortal,2016-10-21T17:31:12.1830000,"Intermittent ""We are unable to complete your request"" errors when users trying to sign into Web Community",2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,jaslone,null,3,RESOLVED,2016-11-14T23:29:18.0670000,null,anyates,null,Web Community,11/14/2016 11:29:04 PM,10/21/2016 5:13:53 PM,anyates,LiveSite,Unable To Reproduce,2016-10-21T22:15:18.1470000,2016-10-21T22:15:18.1470000,jaslone
24899995,ICMPortal,2016-10-21T21:33:13.7300000,Spotlight Model has been deleted,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,jaslone,null,2,RESOLVED,2016-10-22T00:06:29.2500000,null,jaslone,null,,10/22/2016 12:04:45 AM,10/21/2016 9:33:11 PM,jaslone,LiveSite,,2016-10-21T22:15:35.0570000,2016-10-21T22:15:35.0570000,jaslone
24906584,BeihaiTriageXpertIcMConnector,2016-10-22T00:03:22.9300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2017-01-24T23:03:13.3870000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drpowe,26912477,3,RESOLVED,2017-01-24T23:03:13.3870000,null,hesilva,2016-11-28T08:28:45.5930000,null,1/24/2017 11:01:32 PM,2016-10-22T00:03:22.9300000,hesilva,LiveSite,External,2016-10-22T00:06:47.5670000,2016-10-22T00:06:47.5670000,jaslone
24939369,ICMPortal,2016-10-22T15:49:07.6430000,Encoding issues at 8:05 AM PT when publishing models to Web Community,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,jaslone,null,2,RESOLVED,2016-10-25T21:07:32.5570000,null,jaslone,null,Web Community,10/25/2016 8:56:47 PM,10/22/2016 3:46:08 PM,jaslone,null,Fixed with Hotfix,2016-10-22T18:42:56.5270000,2016-10-22T18:42:56.5270000,jaslone
25002205,BeihaiTriageXpertIcMConnector,2016-10-24T14:22:07.1200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2016-10-25T20:32:36.7870000,null,vipka,2016-10-24T22:17:06.3300000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,2016-10-24T14:35:30.8430000,2016-10-24T14:35:30.8430000,dadeside
25004030,ICMPortal,2016-10-24T14:58:45.8000000,TEST for Lift Paint - disregard,2016-10-24T15:35:06.0970000,PROD,BEIHAISERVICES\LiftPaint,BeihaiServices,davithom,null,1,RESOLVED,10/24/2016 3:20:11 PM,null,iross,null,,10/24/2016 3:19:54 PM,10/24/2016 2:58:45 PM,iross,LiveSite,Other,2016-10-24T15:05:18.7900000,2016-10-24T15:05:18.7900000,IcMSystem
25005031,BeihaiTriageXpertIcMConnector,2016-10-24T15:37:05.0500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0800000,null,vipka,2016-10-24T16:37:05.4000000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25005032,BeihaiTriageXpertIcMConnector,2016-10-24T15:37:05.1100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedBoard;] - [BeihaiSvcProd GetDeletedBoard DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0570000,null,vipka,2016-10-24T16:37:05.4400000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25005033,BeihaiTriageXpertIcMConnector,2016-10-24T15:37:06.4500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCreation;] - [BeihaiSvcProd UploadCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0400000,null,vipka,2016-10-24T16:38:06.1400000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25005060,BeihaiTriageXpertIcMConnector,2016-10-24T15:38:06.3970000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoardComments;] - [BeihaiSvcProd GetBoardComments DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0300000,null,vipka,2016-10-24T16:39:06.2870000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25005084,BeihaiTriageXpertIcMConnector,2016-10-24T15:39:06.0070000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoard;] - [BeihaiSvcProd GetBoard DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0170000,null,vipka,2016-10-24T16:40:06.5000000,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25011721,ICMPortal,2016-10-24T19:18:31.8470000,Paint - reported MSA Sign In issues for desktop app,2016-12-19T20:18:56.5970000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,null,null,2,RESOLVED,2016-12-19T20:18:56.5970000,null,a-macola,null,,12/19/2016 8:17:44 PM,10/24/2016 5:30:31 PM,a-macola,LiveSite,Unable To Reproduce,null,null,null
25016111,BeihaiTriageXpertIcMConnector,2016-10-24T21:47:07.2130000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:37.0030000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25016946,BeihaiTriageXpertIcMConnector,2016-10-24T22:15:05.8400000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.9870000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25016947,BeihaiTriageXpertIcMConnector,2016-10-24T22:15:06.4700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Channels;] - [BeihaiSvcProd GetChannels DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.9700000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25016949,BeihaiTriageXpertIcMConnector,2016-10-24T22:15:06.7530000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadLocation;] - [BeihaiSvcProd UploadLocation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.9330000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25016951,BeihaiTriageXpertIcMConnector,2016-10-24T22:15:07.0930000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.8870000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25017008,BeihaiTriageXpertIcMConnector,2016-10-24T22:17:06.2700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.8670000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25017024,BeihaiTriageXpertIcMConnector,2016-10-24T22:18:06.2670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteBoardComment;] - [BeihaiSvcProd DeleteBoardComment DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.8400000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25017053,BeihaiTriageXpertIcMConnector,2016-10-24T22:19:05.9800000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeBoard;] - [BeihaiSvcProd UnlikeBoard DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,25002205,2,RESOLVED,2016-10-25T20:32:36.8270000,null,vipka,null,null,10/25/2016 8:31:57 PM,10/24/2016 2:02:00 PM,vipka,LiveSite,False Alarm/Transient,null,null,null
25047197,ICMPortal,2016-10-25T15:25:58.1770000,Test issue ,2016-10-25T15:32:39.5370000,PROD,BEIHAISERVICES\CommunityMedia,BeihaiServices,samiak,null,2,RESOLVED,2016-10-25T15:32:39.5330000,null,samiak,null,test,10/25/2016 3:32:19 PM,10/25/2016 3:25:06 PM,samiak,CustomerReported,,2016-10-25T15:27:36.4900000,2016-10-25T15:32:14.2730000,drpowe
25051549,BeihaiTriageXpertIcMConnector,2016-10-25T17:37:50.6470000,Xpert Alert: [Environment=PROD;Service=CommunityServices-Prod-Azure;Role=All;] - [BeihaiSvcProd Xpert Agent Not Running],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-10-26T13:44:19.4370000,null,hesilva,null,null,10/26/2016 1:42:41 PM,10/25/2016 4:37:00 PM,hesilva,LiveSite,Other,2016-10-25T18:18:36.1000000,2016-10-25T18:18:36.1000000,hesilva
25076403,BeihaiTriageXpertIcMConnector,2016-10-26T00:01:06.4770000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=RetrieveComment;] - [BeihaiSvcProd RetrieveComment DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-11-28T18:57:18.9570000,null,seansto,null,null,11/28/2016 6:57:09 PM,10/25/2016 11:41:00 PM,seansto,LiveSite,False Alarm/Transient,2016-10-26T00:05:27.7100000,2016-10-26T00:05:27.7100000,vipka
25080220,ICMPortal,2016-10-26T00:20:18.7200000,Paint is not downloading models opened by Community WEB,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-10-26T01:11:23.8800000,null,vipka,null,,10/26/2016 1:10:46 AM,10/26/2016 12:05:41 AM,vipka,LiveSite,Other,2016-10-26T00:22:19.8470000,2016-10-26T00:22:19.8470000,vipka
25110394,ICMPortal,2016-10-26T15:03:03.4500000,"Reliabilty metrics for ""bulk"" are dropping to 50%",2016-11-28T21:11:39.0170000,PROD,BEIHAISERVICES\CommunitySocial,BeihaiServices,sagarwal,null,2,RESOLVED,2016-11-28T21:11:39.0170000,null,sagarwal,null,,10/26/2016 3:54:05 PM,10/26/2016 3:03:03 PM,sagarwal,LiveSite,Fixed with Ad-Hoc steps,2016-10-26T15:08:08.6200000,2016-10-26T15:15:31.5870000,sagarwal
25114941,ICMPortal,2016-10-26T16:32:26.5300000,Something went wrong message on landing page,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-11-14T23:19:08.9930000,null,anyates,null,,11/14/2016 11:15:26 PM,10/26/2016 4:32:24 PM,anyates,LiveSite,Fixed with Hotfix,2016-10-26T16:33:56.0430000,2016-10-26T16:33:56.0430000,vipka
25115597,ICMPortal,2016-10-26T16:53:03.1900000,Feedback link in Paint does not always open correct feedback page in feedback hub,2016-10-26T17:04:48.6000000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,a-joolse,null,3,ACTIVE,null,null,null,null,,null,10/26/2016 4:51:04 PM,null,LiveSite,null,2016-10-26T16:55:10.8200000,2016-10-26T16:55:10.8200000,a-joolse
25126892,ICMPortal,2016-10-26T21:51:45.5700000,Paint is accessible outside the 5 configured Store regions,2017-04-06T18:16:01.4300000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,a-joolse,null,2,RESOLVED,2017-04-06T18:16:01.4300000,null,designe,null,,2017-04-06T18:15:00.7870000,2016-10-26T21:51:45.3000000,designe,LiveSite,Other,2016-10-26T21:52:15.2530000,2016-10-26T21:52:15.2530000,a-joolse
25137317,BeihaiTriageXpertIcMConnector,2016-10-27T02:49:22.8370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,3,RESOLVED,2016-11-28T18:56:55.0400000,null,seansto,2016-11-15T17:47:03.1870000,null,11/28/2016 6:56:47 PM,10/27/2016 2:29:00 AM,seansto,LiveSite,False Alarm/Transient,2016-10-27T02:54:28.1700000,2016-10-27T02:54:28.1700000,damolina
25140173,ICMPortal,2016-10-27T04:30:28.2630000,"Opening Chanels ""3D Essentials"" and ""Starter kits"" intermittently triggers error 500",2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,jaslone,null,1,RESOLVED,2016-11-28T21:16:15.6600000,null,jaslone,null,,10/27/2016 7:23:16 AM,10/27/2016 4:26:34 AM,vipka,LiveSite,Fixed with Ad-Hoc steps,2016-10-27T04:31:59.4130000,2016-10-27T04:31:59.4130000,jaslone
25145171,BeihaiTriageXpertIcMConnector,2016-10-27T07:21:57.1970000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,jaslone,null,2,RESOLVED,2016-11-28T18:56:36.1070000,null,seansto,2016-11-15T17:47:03.1970000,null,11/28/2016 6:56:21 PM,10/27/2016 7:01:00 AM,seansto,LiveSite,False Alarm/Transient,2016-10-28T02:56:08.0300000,2016-10-28T02:56:08.0300000,jaslone
25145567,BeihaiTriageXpertIcMConnector,2016-10-27T07:32:57.0300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T18:55:58.8970000,null,seansto,2016-11-03T00:06:24.8730000,null,11/3/2016 1:24:50 AM,10/27/2016 7:12:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-28T02:57:12.1900000,2016-10-28T02:57:12.1900000,jaslone
25154402,ICMPortal,2016-10-27T13:25:48.4500000,"Clicking on an empty search tag The ""Avatars"" boards contain an empty search tag which returns ""No results for """" "" when a user clicks on the tag",2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,3,RESOLVED,2016-11-28T21:23:48.7570000,null,designe,null,"Web Community, Avatars, Remix 3D",11/28/2016 9:23:08 PM,10/27/2016 1:13:45 PM,designe,LiveSite,Fixed with Ad-Hoc steps,2016-10-27T13:46:39.8070000,2016-10-27T13:46:39.8070000,designe
25173791,BeihaiTriageXpertIcMConnector,2016-10-27T22:40:29.0670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2016-10-28T09:06:31.2470000,null,BEIHAISERVICES\CommunityMedia,BeihaiServices,samiak,null,2,RESOLVED,2016-10-28T09:06:31.2470000,null,samiak,null,null,10/28/2016 9:06:09 AM,10/27/2016 10:22:00 PM,samiak,LiveSite,,2016-10-27T22:50:15.5500000,2016-10-28T09:05:29.7200000,IcMSystem
25174000,BeihaiTriageXpertIcMConnector,2016-10-27T22:44:10.9500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoardComments;] - [BeihaiSvcProd GetBoardComments Reliability Failure],2016-11-28T19:15:15.9170000,null,BEIHAISERVICES\CommunitySocial,BeihaiServices,ssaroiu,null,2,RESOLVED,2016-11-28T19:15:15.9170000,null,seansto,null,null,10/28/2016 4:50:39 PM,10/27/2016 10:26:00 PM,sagarwal,LiveSite,False Alarm/Transient,2016-10-27T22:50:16.2470000,2016-10-28T00:09:14.7030000,anyates
25210299,BeihaiTriageXpertIcMConnector,2016-10-28T18:05:58.2500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,3,RESOLVED,2016-11-28T18:04:51.2600000,null,seansto,2016-11-26T05:41:38.0800000,null,11/28/2016 6:04:41 PM,10/28/2016 5:45:00 PM,seansto,LiveSite,False Alarm/Transient,2016-10-28T18:19:51.5300000,2016-10-28T18:19:51.5300000,hesilva
25212602,Mail2IcM,2016-10-28T19:15:48.4500000,"Alert: ""simon ai2icm test-simontest"" for app ""SimonTest""",2016-11-02T16:43:57.4570000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,null,null,3,RESOLVED,10/28/2016 10:05:03 PM,null,iross,null,0101D2314FA83EC1FFD816A2924EBBD00FADF75F33B0,10/28/2016 10:03:57 PM,10/28/2016 7:15:29 PM,iross,LiveSite,Other,null,null,null
25213129,Mail2IcM,2016-10-28T19:32:00.6800000,"Healthy: ""simon ai2icm test-simontest"" for app ""SimonTest""",2016-11-02T16:43:49.9130000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,null,null,3,RESOLVED,10/28/2016 10:03:44 PM,null,iross,null,0101D2315111A5EB1F2861A86341A1E0805413C8025D,10/28/2016 10:03:28 PM,10/28/2016 7:24:50 PM,iross,LiveSite,Other,null,null,null
25295287,BeihaiTriageXpertIcMConnector,2016-10-31T01:11:09.9670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:16:09.3170000,null,seansto,null,null,10/31/2016 1:49:27 AM,10/31/2016 12:53:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T01:17:46.3570000,2016-10-31T01:42:43.3270000,IcMSystem
25295361,BeihaiTriageXpertIcMConnector,2016-10-31T01:13:13.4900000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:19:07.7930000,null,seansto,null,null,10/31/2016 1:50:24 AM,10/31/2016 12:55:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T01:22:43.5030000,2016-10-31T01:40:24.3500000,damolina
25295392,BeihaiTriageXpertIcMConnector,2016-10-31T01:14:26.5300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:19:39.8500000,null,seansto,null,null,10/31/2016 1:50:46 AM,10/31/2016 12:56:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T01:27:46.5330000,2016-10-31T01:39:48.7030000,damolina
25296750,BeihaiTriageXpertIcMConnector,2016-10-31T02:11:08.8370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:19:56.6300000,null,seansto,2016-10-31T03:12:08.7970000,null,10/31/2016 3:14:17 AM,10/31/2016 1:53:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T02:16:30.5600000,2016-10-31T02:16:30.5600000,damolina
25296801,BeihaiTriageXpertIcMConnector,2016-10-31T02:13:13.5230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:16:48.0230000,null,seansto,null,null,10/31/2016 3:20:16 AM,10/31/2016 1:55:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T02:16:42.6970000,2016-10-31T02:16:42.6970000,damolina
25296831,BeihaiTriageXpertIcMConnector,2016-10-31T02:14:26.4600000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:17:02.2530000,null,seansto,null,null,10/31/2016 3:20:37 AM,10/31/2016 1:56:00 AM,damolina,LiveSite,False Alarm/Transient,2016-10-31T02:16:47.4500000,2016-10-31T02:16:47.4500000,damolina
25329552,ICMPortal,2016-10-31T21:24:55.0500000,Artifacts in the Web Player when viewing 3d model from remix3d.com on a Mac computer with Intel Iris graphics ,2016-11-30T19:52:36.7000000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,a-antet,null,3,RESOLVED,2016-11-30T19:52:36.6600000,null,a-anagor,null,"3d model, web viewer",11/2/2016 7:54:28 PM,10/31/2016 9:19:49 PM,a-antet,CustomerReported,Fixed with TSG,2016-11-01T08:59:42.7870000,2016-11-02T17:22:58.5230000,anshah
